time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,tp,date,vwap
2026-04-05 13:39:00,66984.71,66985.56,66981.0,66981.51,0.21707,9.323559402626373,-25.06147775989666,-15.615566428554914,-9.445911331341748,,,67006.34310280296,67034.69462284673,67056.63355396251,66982.69,2026-04-05,67019.6914650601
2026-04-05 13:42:00,66981.5,66984.71,66977.94,66984.71,1.09131,10.146159559044293,-25.702311642395216,-17.632915471322974,-8.069396171072242,,,67002.01648224238,67030.1505662243,67053.81302243458,66982.45333333335,2026-04-05,67016.74576943484
2026-04-05 13:45:00,66984.71,66991.68,66969.85,66973.5,0.44664,9.81040525452255,-26.805730648440658,-19.46747850674651,-7.338252141694149,,,66996.31318579392,67025.00051474936,67050.66349214304,66978.34333333334,2026-04-05,67015.54148028995
2026-04-05 13:48:00,66973.49,66990.91,66973.49,66990.9,0.34759,14.537804340028075,-25.976720118705998,-20.769326829138407,-5.207393289567591,,,66995.23054863513,67021.90046795396,67048.31982578449,66985.1,2026-04-05,67014.81625044979
2026-04-05 13:51:00,66990.9,66990.91,66986.3,66989.38,0.23386,14.466468565311814,-25.152433007169748,-21.645948064744676,-3.5064849424250717,,,66994.0604389081,67018.94406177633,67046.00846006746,66988.86333333334,2026-04-05,67014.40682129053
2026-04-05 13:54:00,66989.37,66991.67,66979.29,66981.3,0.66341,14.071200108657735,-24.864545008036657,-22.289667453403073,-2.5748775546335843,,,66991.50835112648,67015.52187434211,67043.47087339815,66984.08666666667,2026-04-05,67013.1080382988
2026-04-05 13:57:00,66981.31,66993.18,66981.3,66993.18,0.67951,17.634597192527252,-23.407942786390777,-22.513322520000614,-0.894620266390163,98.4122112141825,,66991.84268090119,67013.49079485647,67041.49868228451,66989.21999999999,2026-04-05,67012.10399849486
2026-04-05 14:00:00,66993.18,66993.18,66962.71,66962.71,1.43929,15.822276157637631,-24.430628307469306,-22.89678367749435,-1.5338446299749542,94.26609713311728,,66986.01614472095,67008.87435896043,67038.40893003806,66972.86666666668,2026-04-05,67008.89637323872
2026-04-05 14:03:00,66962.71,66962.71,66908.07,66944.0,2.22622,14.815415351982992,-26.446001541276928,-23.606627250250867,-2.8393742910260613,88.9863410963864,93.88821648122872,66977.61291577677,67002.97668996402,67034.70661905617,66938.26000000001,2026-04-05,67000.9673064594
2026-04-05 14:06:00,66944.01,66951.75,66924.52,66944.82,0.74937,15.070499688850745,-27.65820562429144,-24.416942925058983,-3.2412626992324576,82.8889476457507,88.71379529175147,66971.05433262142,66997.68971814911,67031.181653603,66940.36333333334,2026-04-05,66998.76074756753
2026-04-05 14:09:00,66944.81,66949.49,66908.06,66918.61,2.60566,13.66224059909716,-30.383571152284276,-25.610268570504044,-4.773302581780232,77.75240870801515,83.20923248338408,66960.56546609715,66990.50065286281,67026.7670789519,66925.38666666666,2026-04-05,66990.51540785313
2026-04-05 14:12:00,66918.6,66918.6,66899.44,66903.0,0.71698,12.889705078823795,-33.417819686743314,-27.171778793751898,-6.246040892991417,73.17309251955238,77.93814962443942,66949.05237287772,66982.5460480571,67021.91346801262,66907.01333333334,2026-04-05,66988.01087343582
2026-04-05 14:15:00,66903.0,66927.59,66897.91,66921.1,1.77123,18.63477986707163,-33.970375436678296,-28.53149812233718,-5.438877314341116,79.27048597006791,76.73199573254514,66943.46189830218,66976.96004368828,67017.9599986788,66915.53333333334,2026-04-05,66983.01101390555
2026-04-05 14:18:00,66921.1,66930.06,66915.84,66923.9,1.53137,19.519046938731393,-33.79280087680672,-29.58375867323109,-4.209042203575631,88.71670283249709,80.3867604407058,66939.54951864175,66972.13640335298,67014.27137127962,66923.26666666666,2026-04-05,66979.64824690021
2026-04-05 14:21:00,66923.9,66940.77,66907.49,66909.5,10.21761,18.410872414825306,-34.4172903142171,-30.550465001428297,-3.8668253127888015,96.19522977487634,88.06080619248046,66933.5396149134,66966.44218486635,67010.16269005297,66919.25333333334,2026-04-05,66963.15930640147
2026-04-05 14:24:00,66909.5,66910.01,66900.85,66900.85,0.3417,17.7586469868926,-35.2043713228486,-31.481246265712358,-3.7231250571362438,90.15113006427283,91.68768755721543,66927.00169193072,66960.47925896941,67005.87591789404,66903.90333333334,2026-04-05,66962.62317295128
2026-04-05 14:27:00,66900.86,66909.5,66883.32,66883.32,0.85668,16.484145655960702,-36.81824537436478,-32.54864608744285,-4.269599286921931,74.89118748930865,87.07918244281927,66918.26535354459,66953.46478088127,67001.06980346682,66892.04666666668,2026-04-05,66961.05774447547
2026-04-05 14:30:00,66883.32,66883.32,66788.42,66800.82,19.76646,12.087483990736729,-44.24429204863554,-34.887775279681385,-9.356516768954158,45.36262438041404,70.13498064466516,66894.77628283568,66939.58798261934,66993.21686999753,66824.18666666666,2026-04-05,66914.72303718321
2026-04-05 14:33:00,66800.83,66807.5,66681.74,66774.97,28.39407,11.089423518838245,-51.62031959059823,-38.234284141864755,-13.386035448733473,18.073390758042198,46.10906754258829,66870.81502626855,66924.62271147213,66984.65816921332,66754.73666666666,2026-04-05,66862.37823976272
2026-04-05 14:36:00,66774.96,66802.39,66752.03,66771.5,4.29209,10.958616727532146,-57.087801914458396,-42.00498769638348,-15.082814218074915,0.0,21.145338379485413,66850.95202101485,66910.70246497466,66976.2990253226,66775.30666666666,2026-04-05,66858.27484532735
2026-04-05 14:39:00,66771.49,66774.96,66714.49,66774.95,4.14428,12.069163440779008,-60.44565499537566,-45.69312115618192,-14.752533839193745,4.324341518027166,7.4659107586897875,66835.75161681189,66898.36133179514,66968.40298511388,66754.8,2026-04-05,66853.77128134403
2026-04-05 14:42:00,66774.95,66774.95,66685.3,66737.4,10.16456,10.529801803164005,-65.3830537910253,-49.631107683150596,-15.751946107874709,4.324341518027166,2.8828943453514437,66816.08129344952,66883.72848345012,66959.34404452117,66732.55,2026-04-05,66842.07922109928
2026-04-05 14:45:00,66737.41,66737.41,66680.7,66710.99,10.03369,9.602169230789784,-70.61306078145572,-53.82749830281162,-16.785562478644096,4.324341518027166,4.324341518027166,66795.06303475962,66868.02498495465,66949.60467022622,66709.7,2026-04-05,66830.57104385611
2026-04-05 14:48:00,66711.0,66711.96,66681.73,66708.0,3.05606,9.50012868993413,-74.14445587900991,-57.890889818051285,-16.253566060958626,0.0,2.882894345351444,66777.6504278077,66853.47725904969,66940.12997727617,66700.56333333334,2026-04-05,66827.21747434961
2026-04-05 14:51:00,66708.01,66795.12,66708.01,66788.68,5.26718,30.852994012737653,-69.63025595968065,-60.238763046377166,-9.391492913303487,33.33333333317723,12.552558283734799,66779.85634224617,66847.58659913608,66934.19076248103,66763.93666666666,2026-04-05,66824.52386057693
2026-04-05 14:54:00,66788.69,66796.0,66763.95,66771.0,5.53589,29.225671075488677,-66.71035282104276,-61.53308100131029,-5.177271819732468,64.12630043971433,32.48654459096385,66778.08507379694,66840.62418103279,66927.79112473667,66776.98333333334,2026-04-05,66822.48808746356
2026-04-05 14:57:00,66770.99,66789.79,66770.99,66775.57,5.1719,30.249767182771023,-63.29788907628972,-61.886042616306185,-1.4118464599835363,96.51795401727956,64.65919593005704,66777.58205903755,66834.71016457527,66921.82166886465,66778.78333333334,2026-04-05,66820.80688208071
2026-04-05 15:00:00,66775.57,66819.61,66759.85,66819.61,12.43628,39.356543977740245,-56.38980051186809,-60.78679419541857,4.396993683550484,96.51795401732403,85.72073615810598,66785.98764723005,66833.33742234115,66917.81336812486,66799.69,2026-04-05,66819.01898878072
